tag,title,author,publisher,pub_date,price,rating,rating_people,url
计算机,Spring揭秘,王福强,人民邮电出版社,2009-8,99.00元,9.2,474,https://book.douban.com/subject/3897837/
计算机,AI传媒学：大模型助力传媒行业应用与创新,刘志红,电子工业出版社,2025-10-1,98,,10,https://book.douban.com/subject/37454364/
计算机,大话芯片：读懂芯片原理、周期、产业链与技术趋势,[日] 菊地正典,,[日] 菊地正典,2025-9,,10,https://book.douban.com/subject/37528266/
计算机,Computer Arithmetic,Behrooz Parhami,"Oxford University Press, USA",2009-10-28,USD 156.95,,10,https://book.douban.com/subject/4189259/
计算机,"Fundamentals of Computer Graphics, Fourth Edition",Steve Marschner、Peter Shirley,CRC Press,2015-12-18,USD 123.00,9.6,115,https://book.douban.com/subject/26868819/
计算机,"Physically Based Rendering, fourth edition: From Theory to Implementation 4th Edition",Matt Pharr、Wenzel Jakob、Greg Humphreys,,Matt Pharr、Wenzel Jakob、Greg Humphreys,2023-3-28,,10,https://book.douban.com/subject/36353016/
计算机,简明实用高等数学,李天意、姜海景,李天意、姜海景,2025-6,69.00,,10,https://book.douban.com/subject/37385727/
计算机,MySQL是怎样运行的,小孩子4919,人民邮电出版社,2020-11-1,99.00元,9.4,663,https://book.douban.com/subject/35231266/
计算机,数据库系统概念 (原书第7版),Abraham Silberschatz、Henry F. Korth、S. Sudarshan,杨冬青、李红燕、张金波 等,机械工业出版社,2021-6,9.6,130,https://book.douban.com/subject/35501216/
计算机,数据库系统实现,Hector Garcia-Molina、Jeffrey D.Ullman、Jennifer Wildom,机械工业出版社,2001-3-1,45.00,8.7,61,https://book.douban.com/subject/1086496/
计算机,The Little Schemer,[美] Daniel P. Friedman、[美] Matthias Felleisen,电子工业出版社,2017-7,65.00,9.1,160,https://book.douban.com/subject/27080946/
计算机,计算机程序的构造和解释(原书第2版),[美] Harold Abelson、[美] Gerald Jay Sussman、[美] Julie Sussman,机械工业出版社,2004-2,45.00元,9.5,2750,https://book.douban.com/subject/1148282/
计算机,Ruby原理剖析,[美] Patrick Shaughnessy,华中科技大学出版社,2016-12-1,78.80元,9.3,42,https://book.douban.com/subject/26920403/
计算机,事务处理,Jim Gray、Andreas Reuter,机械工业出版社,2004-1,96.00元,8.8,40,https://book.douban.com/subject/1144543/
计算机,数据库系统概念,[美] Abraham Silberschatz、[美] Henry F.Korth、[美] S.Sudarshan,机械工业出版社,2012-3,99.00元,8.5,444,https://book.douban.com/subject/10548379/
计算机,启示录,[美] Marty Cagan,华中科技大学出版社,2011-5,36.00元,8.4,9064,https://book.douban.com/subject/5914587/
计算机,大模型驱动的具身智能：架构、设计与实现     程戈,程戈,,程戈,机械工业出版社,,10,https://book.douban.com/subject/37393967/
计算机,The Staff Engineer's Path,Tanya Reilly,Tanya Reilly,2022-10,USD 39.99,8.6,48,https://book.douban.com/subject/35858196/
计算机,只有偏执狂才能生存,安迪·格鲁夫,中信出版社,2010-11,35.00元,7.5,1748,https://book.douban.com/subject/5362909/
计算机,转码,李璟,东方出版中心,2026-4,69.00元,,,https://book.douban.com/subject/38427341/
计算机,Beyond Vibe Coding,Addy Osmani,Addy Osmani,O'Reilly,2025-8,,16,https://book.douban.com/subject/37423085/
计算机,DOOM启世录,[美] David Kushner,电子工业出版社,2015-10-1,65.00元,9.3,460,https://book.douban.com/subject/26642310/
计算机,应用密码学：协议、算法与C源程序（原书第2版）,（美）Bruce Schneier,机械工业出版社,2014-1,79.00,8.7,59,https://book.douban.com/subject/25772389/
计算机,深入浅出密码学,戴维·王（David Wong）,人民邮电出版社,2022-12,99.00元,8.3,38,https://book.douban.com/subject/36179106/
计算机,信息论基础,[美]Thomas M.Cover、[美]Joy A.Thomas,机械工业出版社,2008-1,58.00元,9.0,251,https://book.douban.com/subject/2305237/
计算机,图像处理、分析与机器视觉,[美]桑卡(Milan Sonka)、[美]赫拉瓦卡(Vaclav Hlavac)、[美]博伊尔(Roger Boyle),清华大学出版社,2011-1,69.50元,7.2,62,https://book.douban.com/subject/5921462/
计算机,图像处理与模式识别,清华大学出版社,,,,,,https://book.douban.com/subject/37212211/
计算机,数字图像处理,[美]冈萨雷斯,电子工业出版社,2011-6,79.00元,8.7,298,https://book.douban.com/subject/6434627/
计算机,数字图像处理（第4版）（21世纪高等学校计算机类专业核心课程系列教材）,李俊山,李俊山,清华大学出版社,2021-8-1,,10,https://book.douban.com/subject/35585619/
计算机,信息系统运行管理员教程（第2版）,宋鑫  主编  湛燕、郗亚辉  副主编,宋鑫  主编  湛燕、郗亚辉  副主编,清华大学出版社,99元,,10,https://book.douban.com/subject/33394233/
计算机,Web性能权威指南,Ilya Grigorik,人民邮电出版社,2013-9,69,8.8,398,https://book.douban.com/subject/25856314/
计算机,Writing for Computer Science,Justin Zobel,Springer,2015-2-10,USD 27.99,,10,https://book.douban.com/subject/26686729/
计算机,RAG极简入门,张其来、徐思琪,人民邮电出版社,2025-6-9,69.8元,,10,https://book.douban.com/subject/37385669/
计算机,奈飞文化手册,[美] 帕蒂·麦考德,浙江教育出版社,2018-10,69.00元,8.0,8476,https://book.douban.com/subject/30356081/
计算机,企业集成模式,Gregor Hohpe、Bobby Woolf,中国电力出版社,2006-3-1,59.0,8.3,59,https://book.douban.com/subject/1766652/
计算机,扣子（Coze）从入门到精通：轻松搭建AI Agent,,,,,,10,https://book.douban.com/subject/37659641/
计算机,模拟电子技术基础,童诗白、华成英　、清华大学电子学教研组,高等教育出版社,2006-5,59.20元,7.8,396,https://book.douban.com/subject/1836441/
计算机,用Cursor玩转AI辅助编程——不写代码也能做软件开发,程序员御风,电子工业出版社,2025-4,89.00,6.0,10,https://book.douban.com/subject/37314193/
计算机,故障与偏见,[美] 梅瑞狄斯·布鲁萨德（Meredith Broussard）,中国科学技术出版社,2026-1,69.00元,,,https://book.douban.com/subject/37808361/
计算机,程序员教程,张淑平 编,清华大学出版社,2009-8,57.00元,6.6,16,https://book.douban.com/subject/3989100/
计算机,深入Flowable流程引擎：核心原理与高阶实战,贺波、刘晓鹏、胡海琴,人民邮电出版社,2024-11,139.80元,9.6,67,https://book.douban.com/subject/37128983/
计算机,人工智能科学——智能的数学原理,李昂生,李昂生,科学出版社,2024-11,,10,https://book.douban.com/subject/37367167/
计算机,我的第一本算法书（修订版）,石田保辉、宫崎修一,张贝、何润民,人民邮电出版社,2024-2,,10,https://book.douban.com/subject/36746662/
计算机,人工智能简史,尼克,人民邮电出版社,2017-12,CNY 49.00,7.3,682,https://book.douban.com/subject/27193496/
计算机,人工智能极简史,张军平,张军平,湖南科技出版社,2023-10,7.3,102,https://book.douban.com/subject/36639235/
计算机,图解机器学习,杉山将,人民邮电出版社,2015-4,49,6.3,226,https://book.douban.com/subject/26363531/
计算机,控制论,N. 维纳,科学出版社,1962年1月初版,2.05,9.5,53,https://book.douban.com/subject/2259400/
计算机,数字集成电路,拉贝艾,电子工业出版社,2004-10,58.00元,9.1,147,https://book.douban.com/subject/1190072/
计算机,程序员的自我修养,俞甲子、石凡、潘爱民,电子工业出版社,2009-4,65.00,8.9,2934,https://book.douban.com/subject/3652388/
计算机,具体数学,Ronald L.Graham、Oren Patashnik、Donald E.Knuth,人民邮电出版社,2013-4-1,99.00元,9.6,442,https://book.douban.com/subject/21323941/
计算机,机器学习实战,Peter Harrington,人民邮电出版社,2013-6,69.00元,8.0,1322,https://book.douban.com/subject/24703171/
计算机,深度学习进阶,[ 日］ 斋藤康毅,人民邮电出版社,2020-10-14,99.00元,9.5,466,https://book.douban.com/subject/35225413/
计算机,大数据,Anand Rajaraman、Jeffrey David Ullman,人民邮电出版社,2012-9,59.00元,7.8,405,https://book.douban.com/subject/19934150/
计算机,鲜活的数据,[美] Nathan Yau,人民邮电出版社,2012-10-1,69.00元,7.4,401,https://book.douban.com/subject/19952397/
计算机,数据科学实战,[美] Rachel Schutt、[美] Cathy O'Neil,人民邮电出版社,2015-3,79.00元,8.0,200,https://book.douban.com/subject/26320485/
计算机,逆向工程核心原理,[韩] 李承远,人民邮电出版社,2014-4-25,109.00元,9.2,126,https://book.douban.com/subject/25866389/
计算机,Kafka权威指南,Neha Narkhede、Gwen Shapira、Todd Palino,人民邮电出版社,2017-12,69.00元,8.4,451,https://book.douban.com/subject/27665114/
计算机,TCP/IP网络编程,[韩] 尹圣雨,人民邮电出版社,2014-7,79.00元,8.7,333,https://book.douban.com/subject/25911735/
计算机,代码之髓,[日] 西尾泰和,人民邮电出版社,2014-8,45.00元,8.0,387,https://book.douban.com/subject/25927585/
计算机,Python深度学习 (第2版),[美] 弗朗索瓦·肖莱,人民邮电出版社,2022-9-1,129.80元,9.5,139,https://book.douban.com/subject/36078304/
计算机,Spark快速大数据分析,[美] Holden Karau、[美] Andy Konwinski、[美] Patrick Wendell、[加] Matei Zaharia,人民邮电出版社,2015-10,59.00元,7.9,448,https://book.douban.com/subject/26616244/
计算机,数据结构与算法图解,[美]杰伊•温格罗,人民邮电出版社,2019-4,49.00元,8.5,327,https://book.douban.com/subject/33377417/
计算机,代码本色,Daniel Shiffman,人民邮电出版社,2014-10,99.00元,8.9,107,https://book.douban.com/subject/26264736/
计算机,Erlang 程序设计,Armstrong,人民邮电出版社,2008,79.00元,8.9,413,https://book.douban.com/subject/3260311/
计算机,正则表达式必知必会,Ben Forta、本·福达,人民邮电出版社,2007,29.00元,8.6,421,https://book.douban.com/subject/2269648/
计算机,计算机科学精粹,[巴西]沃德斯顿·费雷拉·菲尔多,人民邮电出版社,2019-1,49.00元,8.3,112,https://book.douban.com/subject/30382590/
计算机,面向数据科学家的实用统计学,[美] 彼得·布鲁斯、安德鲁·布鲁斯,人民邮电出版社,2018-10-1,89.00元,7.7,94,https://book.douban.com/subject/30354581/
计算机,算法问题实战策略,[韩] 具宗万,人民邮电出版社,2015-2,119.00元,8.4,25,https://book.douban.com/subject/26315483/
计算机,Erlang/OTP并发编程实战,[美] Martin Logan、[美] Eric Merritt、[瑞典] Richard Carlsson,人民邮电出版社,2012-7-12,79.00元,8.5,115,https://book.douban.com/subject/10863118/
计算机,Spark高级数据分析,[美] Sandy Ryza、[美] Uri Laserson、[英] Sean Owen、[美] Josh Wills,人民邮电出版社,2015-11,59.00元,7.7,62,https://book.douban.com/subject/26647951/
计算机,数据科学入门,[美] Joel Grus,人民邮电出版社,2016-3,69.00元,7.3,85,https://book.douban.com/subject/26741078/
计算机,数据压缩入门,[美]柯尔特·麦克安利斯（Colt McAnlis）[美]亚历克斯·海奇（Ale,人民邮电出版社,2020-3,69元,8.6,56,https://book.douban.com/subject/35034359/
计算机,Rust程序设计,[美]吉姆•布兰迪（Jim Blandy）、[美]贾森•奥伦多夫（Jason Orendorff）,人民邮电出版社,2020-9-12,129,8.7,58,https://book.douban.com/subject/35217097/
计算机,R语言实战（第3版）,[美]罗伯特 · I. 卡巴科弗、[美] 罗伯特·I.卡巴科弗,人民邮电出版社,2023-5-24,119.8元,9.8,41,https://book.douban.com/subject/36420926/
计算机,白话深度学习的数学,[日]立石贤吾,人民邮电出版社,2023-12,69.80元,8.7,17,https://book.douban.com/subject/36686351/
计算机,Spark快速大数据分析（第2版）,[美] 朱尔斯·S. 达米吉、[美] 布鲁克·韦尼希、[印] 泰瑟加塔·达斯、[美] 丹尼·李,人民邮电出版社,2021-11,119.80元,8.6,38,https://book.douban.com/subject/35627154/
计算机,精通机器学习 (第2版),[美] Cory Lesmeister,人民邮电出版社,2018-3,69.00元,8.1,14,https://book.douban.com/subject/30171193/
计算机,计算机安全学,Dieter Gollmann,机械工业出版社,2008-4,29.00元,,10,https://book.douban.com/subject/3062070/
计算机,计算机组成,坦嫩鲍姆,人民邮电出版社,2006-1,65.00元,9.3,101,https://book.douban.com/subject/1886058/
计算机,Time Series with PyTorch,Graeme Davidson、Lei Ma,Packt Publishing,2025,USD 37.99,,,https://book.douban.com/subject/37087638/
计算机,算法详解 (卷1),[美] 蒂姆·拉夫加登,人民邮电出版社,2019-1-1,49.00元,8.7,55,https://book.douban.com/subject/30424415/
计算机,只是为了好玩,[美]林纳斯·托瓦兹、[美]戴维·戴蒙德,人民邮电出版社,2023-3,69.80元,8.3,147,https://book.douban.com/subject/36303640/
计算机,欢乐过载,[丹麦]杰斯珀·尤尔,中国国际广播出版社,2026-4-30,89.00,,14,https://book.douban.com/subject/38406689/
计算机,UNIX/Linux 系统管理技术手册,Evi Nemeth、Garth Snyder、Trent R. Hein、Ben Whaley,人民邮电出版社,2012-6,128.00元,9.1,112,https://book.douban.com/subject/10747453/
计算机,重构,Martin Fowler,人民邮电出版社,2010,69.00元,9.0,2282,https://book.douban.com/subject/4262627/
计算机,Kotlin核心编程,水滴技术团队,机械工业出版社,2019-4-15,89.00元,8.6,128,https://book.douban.com/subject/33419618/
计算机,从零开始写Linux内核,海纳,机械工业出版社,2024-12,99.00元,,10,https://book.douban.com/subject/37180056/
计算机,Lua解释器构建：从虚拟机到编译器,吴尹杰 著,,吴尹杰 著,机械工业出版社,,22,https://book.douban.com/subject/36280421/
计算机,计算机组成原理（第3版）,唐朔飞,高等教育出版社,2020-10,50.00元,6.6,29,https://book.douban.com/subject/35737337/
计算机,Build a Large Language Model (From Scratch),Sebastian Raschka,Manning,2024-10-29,USD 47.99,9.3,117,https://book.douban.com/subject/36808317/
计算机,推荐系统,王超,王超,人民邮电出版社,79.8,9.1,283,https://book.douban.com/subject/36840191/
计算机,Calculus Made Easy,Silvanus P. Thompson,Johnston Press,2008-05-18,USD 29.95,9.4,19,https://book.douban.com/subject/4229049/
计算机,Machine Learning Q and AI,Sebastian Raschka,Sebastian Raschka,No Starch Press,2024,,10,https://book.douban.com/subject/36666286/
计算机,Python语言及其应用,[美] Bill Lubanovic,人民邮电出版社,2016-1,79.00元,8.5,268,https://book.douban.com/subject/26675127/
计算机,利用Python进行数据分析,Wes McKinney,机械工业出版社,2013-11-18,89.00,8.7,1650,https://book.douban.com/subject/25779298/
计算机,高性能JavaScript,Nicholas C.Zakas,电子工业出版社,2010-11,49.00元,9.0,612,https://book.douban.com/subject/5362856/
计算机,像计算机科学家一样思考Python（第2版）,[美] Allen B. Downey,人民邮电出版社,2016-7,49.00元,8.9,273,https://book.douban.com/subject/26870407/
计算机,Machine Learning and Granular Computing: A Synergistic Design Environment,Witold Pedrycz,,Witold Pedrycz,2024-9-21,,10,https://book.douban.com/subject/38495856/
计算机,计算机系统基础习题解答与教学指导,袁春风,机械工业出版社,2017-4,49.00元,,10,https://book.douban.com/subject/27023252/
计算机,Investing for Programmers,Stefan Papp,Manning Publications,2025-10-14,USD 59.99,,10,https://book.douban.com/subject/37648403/
计算机,C++并发编程实战 (第2版),[英] 安东尼·威廉姆斯,人民邮电出版社,2021-11-1,139.80元,9.2,165,https://book.douban.com/subject/35653912/
计算机,安徒生童话,安徒生,北京燕山出版社,2020-5,88.00元,9.2,238,https://book.douban.com/subject/1121424/
计算机,涌现,[美]约翰·霍兰,上海科学技术出版社,2006-07-01,28.00元,8.0,318,https://book.douban.com/subject/1899804/
计算机,零基础用AI学编程：人人都能学会的DeepSeek和Windsurf编程指南,兰翔 钟磊 等,兰翔 钟磊 等,机械工业出版社,2025-9,,10,https://book.douban.com/subject/37568446/
计算机,BPF之巅,Brendan Gregg、布伦丹·格雷格,电子工业出版社,2020-12-7,199.00,8.8,51,https://book.douban.com/subject/35273652/
计算机,Argo CD and Argo Workflows on Kubernetes,Md Nahidul Kibria,Md Nahidul Kibria,BPB Publications,2025,,10,https://book.douban.com/subject/38495260/
计算机,Linux/Unix设计思想,甘卡兹,人民邮电出版社,2012-3-28,39.00元,7.7,598,https://book.douban.com/subject/7564417/
计算机,软件调试 第2版,张银奎,人民邮电出版社,2018-11-1,118.00元,9.0,44,https://book.douban.com/subject/30379453/
计算机,Windows内核原理与实现,潘爱民,电子工业出版社,2010-4,99.00元,8.7,131,https://book.douban.com/subject/4719159/
计算机,CodeBuddy领航：AI辅助编程应用·架构·交付,党超辉 杨秀璋 徐香香,,党超辉 杨秀璋 徐香香,人民邮电出版社,,10,https://book.douban.com/subject/38427297/
计算机,计算机：一部历史,[英] 彼得·本特利,东西文库,2015-3,30.00元,7.2,216,https://book.douban.com/subject/25802176/
计算机,UNIX编程艺术,[美] Eric S. Raymond,电子工业出版社,2012-8,99.00元,8.8,126,https://book.douban.com/subject/11609943/
计算机,嗨翻C语言,[美] David Griffiths、[美] Dawn Griffiths,人民邮电出版社,2013-9,99.00,9.3,218,https://book.douban.com/subject/25703412/
计算机,图解量子计算机,[日] 宇津木健,人民邮电出版社,2022-3,59.80,7.4,57,https://book.douban.com/subject/35793310/
计算机,The Gamer's Brain,Celia Hodent,CRC Press,2017-8-15,GBP 135.00,,10,https://book.douban.com/subject/33148037/
计算机,图灵的远见,(美) 克里斯·伯恩哈特,中国人民大学出版社,2026-4-30,59.00元,,10,https://book.douban.com/subject/38391392/
计算机,Beautiful Math,Chris Bernhardt,Chris Bernhardt,Mit Press,2026-1,,10,https://book.douban.com/subject/38508237/
计算机,精通Git（第2版）,Scott Chacon、Ben Straub,人民邮电出版社,2017-9,89.00元,9.1,188,https://book.douban.com/subject/27133267/
计算机,啊哈，灵机一动,[美] 马丁·伽德纳、[美国] 马丁·加德纳,科学出版社,2007-8,28.00元,8.6,697,https://book.douban.com/subject/2249354/
计算机,系统分析与设计方法,（美）惠腾（Whitten，J.L.）、（美）本特利（Bentley，L.D.）,机械工业出版社,2007-08-01,59.00元,7.9,61,https://book.douban.com/subject/2247898/
计算机,大模型驱动软件测试,,,,,,10,https://book.douban.com/subject/38408923/
计算机,The Human Contribution,"Reason, James","Reason, James",2009-6,$ 35.03,,,https://book.douban.com/subject/4461575/
计算机,The Field Guide to Understanding 'Human Error',Sidney Dekker,Sidney Dekker,Routledge,2014-12,,10,https://book.douban.com/subject/32007186/
计算机,计算理论导引,[美]Michael Sipser,机械工业出版社,2006-7,36.00元,9.4,246,https://book.douban.com/subject/1852515/
计算机,深入理解计算机系统（原书第2版）,[美] Randal E.Bryant、[美] David O' Hallaron,机械工业出版社,2011-1-1,99.00元,9.7,3252,https://book.douban.com/subject/5333562/
计算机,埃隆·马斯克传,[美]沃尔特·艾萨克森,中信出版社,2023-9-12,90元,8.6,17241,https://book.douban.com/subject/36518892/
计算机,敏捷软件开发,Robert C. Martin,清华大学出版社,2003-09-01,59.00元,9.1,1573,https://book.douban.com/subject/1140457/
计算机,深度学习的数学工程,[法]贝努瓦·利凯（Benoit Liquet）、[澳]萨拉特·莫卡（Sarat Moka）、[澳]尤尼·纳扎拉西（Yoni Nazarathy）,人民邮电出版社,2026-6,99.8元,,10,https://book.douban.com/subject/38494226/
计算机,CPU自制入门,[日] 水头一寿、[日] 米泽辽、[日] 藤田裕士,人民邮电出版社,2014-1,99.00元,8.1,109,https://book.douban.com/subject/25780703/
计算机,Python数据分析,[美] 丹尼尔·陈,人民邮电出版社,2020-2,89.00元,9.1,42,https://book.douban.com/subject/34973484/
计算机,Python数据科学手册（第2版）,[美]杰克·万托布拉斯（Jake VanderPlas）,人民邮电出版社,2025-2-26,139.8元,,10,https://book.douban.com/subject/37195984/
计算机,Python编程轻松进阶,[美] 阿尔·斯维加特（Al Sweigart）,人民邮电出版社,2022-6-30,99.80元,8.2,24,https://book.douban.com/subject/35933909/
计算机,Happy-LLM,朱信忠、宋志学、邹雨衡,人民邮电出版社,2026-6,79.80元,,10,https://book.douban.com/subject/38503875/
计算机,数值线性代数,徐树方、高立、张平文,北京大学出版社,2004-1,13.00元,7.7,31,https://book.douban.com/subject/1110729/
计算机,数学在科学和社会中的作用,[美] 冯·诺依曼,大连理工大学出版社,2009-1,20.00元,8.4,84,https://book.douban.com/subject/3422711/
计算机,来自未来的人,[英]阿南约·巴塔查里亚,中信出版社,2023-9-1,69.00元,7.9,131,https://book.douban.com/subject/36503873/
计算机,Information Theory,Yury Polyanskiy、Yihong Wu,Yury Polyanskiy、Yihong Wu,Cambridge University Press,2025-1-2,,10,https://book.douban.com/subject/37191936/
计算机,深入解析Windows操作系统,"（美）罗斯（Russinovich,M.E.）、（美）所罗门（Solomon,D.A.）",电子工业出版社,2007-4,99.00元,9.1,262,https://book.douban.com/subject/2031396/
计算机,数据库系统概论（第四版）,王珊、萨师煊,高等教育出版社,2006-5,39.00元,6.6,412,https://book.douban.com/subject/1945005/
计算机,计算机程序设计艺术（第2卷）,Donald E. Knuth,国防工业出版社,2002-8,98.00元,9.8,79,https://book.douban.com/subject/1231891/
计算机,Java编程思想(第2版),[美] Bruce Eckel,机械工业出版社,2002-9,99.00元,8.7,657,https://book.douban.com/subject/1101158/
计算机,领域驱动设计,[美] Eric Evans,人民邮电出版社,2016-6-1,69,7.9,519,https://book.douban.com/subject/26819666/
计算机,JavaScript设计模式与开发实践,曾探,人民邮电出版社,2015-5-1,CNY 59.00,9.0,592,https://book.douban.com/subject/26382780/
计算机,极客与团队,[美]Brian W. Fitzpatrick,人民邮电出版社,2012-3,29.00元,8.3,398,https://book.douban.com/subject/21372237/
计算机,Linux程序设计,Neil Matthew、Richard Stones,人民邮电出版社,2010-6,99.00元,8.2,384,https://book.douban.com/subject/4831448/
计算机,黑客社会工程学攻击,范建中,范建中,2008,29,8.0,137,https://book.douban.com/subject/3036966/
计算机,Excel实战技巧精粹,Excel Home,人民邮电出版社,2007-02,69.00元,9.0,277,https://book.douban.com/subject/1983275/
计算机,深入浅出 MFC 第二版,侯俊杰,侯俊杰,松岗,1997.05,8.6,779,https://book.douban.com/subject/1482240/
计算机,Windows 程序设计：第5版,CharlesPetzold,北京大学出版社,2003-11-1,160.00元,8.8,632,https://book.douban.com/subject/1088168/
计算机,Go语言学习笔记,雨痕,电子工业出版社,2016-6,89,8.1,286,https://book.douban.com/subject/26832468/
计算机,The Go Programming Language,Brian W. Kernighan、Alan Donovan,Addison-Wesley Professional,2015-11-23,USD 39.99,9.3,422,https://book.douban.com/subject/26337545/
计算机,第一本Docker书,[澳]詹姆斯•特恩布尔（James Turnbull）,人民邮电出版社,2014-12,59,7.3,446,https://book.douban.com/subject/26285268/
计算机,UML和模式应用,Craig Larman,机械工业出版社,2006-5,66.00元,8.2,418,https://book.douban.com/subject/1792387/
计算机,深入理解Nginx,陶辉,机械工业出版社,2013-4-15,89.00元,8.4,160,https://book.douban.com/subject/22793675/
计算机,锋利的jQuery,单东林、张晓菲、魏然,人民邮电出版社,2012-7-1,49.00元,8.3,598,https://book.douban.com/subject/10792216/
计算机,简约至上,[英] Giles Colborne,人民邮电出版社,2011-1-1,35.00,8.4,6705,https://book.douban.com/subject/5394309/
计算机,The Algorithm Design Manual,Steven S Skiena,Springer,2011-11-14,GBP 55.07,9.0,136,https://book.douban.com/subject/3072383/
计算机,C++沉思录,Andrew Koenig、Barbara Moo,人民邮电出版社,2002-11-01,50.00元,8.3,365,https://book.douban.com/subject/1102180/
计算机,高效能程序员的修炼,[美]Jeff Atwood,人民邮电出版社,2013-7,49,8.2,254,https://book.douban.com/subject/24868904/
计算机,"Information Theory, Inference and Learning Algorithms",David J. C. MacKay,Cambridge University Press,2003-10-6,USD 80.00,9.3,161,https://book.douban.com/subject/1789534/
计算机,软件测试的艺术,梅尔斯,机械工业出版社,2006年01月,22.0,8.4,246,https://book.douban.com/subject/1445661/
计算机,Design Patterns,Erich Gamma、Richard Helm、Ralph Johnson、John Vlissides,Addison-Wesley Professional,1994-10-31,GBP 47.99,9.1,333,https://book.douban.com/subject/1436745/
计算机,汇编语言,王爽,清华大学出版社,2003-9-1,28.00元,9.3,414,https://book.douban.com/subject/1215178/
计算机,深度学习的数学,[日] 涌井良幸、[日] 涌井贞美,人民邮电出版社,2019-4,69.00元,8.4,597,https://book.douban.com/subject/33414479/
计算机,图解Java多线程设计模式,[日] 结城浩,人民邮电出版社,2017-8,89.00元,9.0,192,https://book.douban.com/subject/27116724/
计算机,Machine Learning for Hackers,Drew Conway、John Myles White,O'Reilly Media,2012-2-22,GBP 30.99,7.3,90,https://book.douban.com/subject/7906768/
计算机,MySQL性能调优与架构设计,简朝阳,电子工业出版社,2009-6,59.80元,8.1,560,https://book.douban.com/subject/3729677/
计算机,程序员面试宝典,欧立奇、刘洋、段韬,电子工业出版社,2006-7,39.00元,6.5,300,https://book.douban.com/subject/1896792/
计算机,香农传,[美] 吉米·索尼、[美] 罗伯·古德曼,中信出版社,2019-3,72.00元,7.7,580,https://book.douban.com/subject/30320103/
计算机,游戏设计艺术（第2版）,Jesse Schell,电子工业出版社,2016-4-1,CNY 168.00,9.3,911,https://book.douban.com/subject/26791007/
计算机,MongoDB权威指南,[美] Kristina Chodorow、Michael Dirolf,人民邮电出版社,2011-5,39.00元,7.6,636,https://book.douban.com/subject/6068947/
计算机,Computer Systems,Randal E. Bryant、David R. O'Hallaron,Prentice Hall,2002-8-23,149.00美元,9.7,168,https://book.douban.com/subject/1229948/
计算机,线上幽灵,凯文•米特尼克 (Kevin Mitnick)、威廉•L•西蒙 (William L.Simon),电子工业出版社,2014-1-1,CNY 69.00,7.9,142,https://book.douban.com/subject/25788945/
计算机,精通CSS（第2版）,[英] Andy Budd、[英] Simon Collison、[英] Cameron Moll,人民邮电出版社,2010-5,49.00元,8.5,741,https://book.douban.com/subject/4736167/
计算机,加密与解密,段钢,电子工业出版社,2008-7,59.00元,8.3,241,https://book.douban.com/subject/3091212/
计算机,Computer Systems,Randal E. Bryant、David R. O'Hallaron,Prentice Hall,2008-3,USD 135.00,9.8,252,https://book.douban.com/subject/3023631/
计算机,大话计算机,张冬,清华大学出版社,2019-5-1,598,7.3,209,https://book.douban.com/subject/33408234/
计算机,算法的乐趣,王晓华,人民邮电出版社,2015-4,79.00元,7.7,128,https://book.douban.com/subject/26351257/
计算机,Java性能优化权威指南,Charlie Hunt、Binu John,人民邮电出版社,2014-3,109.00 元,8.0,206,https://book.douban.com/subject/25828043/
计算机,数据结构与算法分析,韦斯(Mark Allen Weiss),机械工业出版社,2010-8,45.00元,9.2,97,https://book.douban.com/subject/4924153/
计算机,Python Cookbook,Alex Martelli、Anna Ravenscroft、David Ascher,人民邮电出版社,2010-5-1,99.00元,8.5,390,https://book.douban.com/subject/4828875/
计算机,Parsing Techniques,Dick Grune、Ceriel J.H. Jacobs,Springer,2010-2-12,USD 109.00,9.3,64,https://book.douban.com/subject/4291903/
计算机,数据库索引设计与优化,【美】Tapio Lahdenmaki、【美】Michael Leach,电子工业出版社,2015-6,79.00元,8.6,117,https://book.douban.com/subject/26419771/
计算机,Fluent Python,Luciano Ramalho,O'Reilly Media,2015-8-20,USD 39.99,9.6,371,https://book.douban.com/subject/26278021/
计算机,两周自制脚本语言,[日]千叶 滋,人民邮电出版社,2014-6,59.00元,8.4,126,https://book.douban.com/subject/25908672/
计算机,恶意代码分析实战,Michael Sikorski、Andrew Honig,电子工业出版社,2014-4,128,9.8,95,https://book.douban.com/subject/25868289/
计算机,格蠹汇编,张银奎,电子工业出版社,2013-3-1,66.00元,9.6,82,https://book.douban.com/subject/22994051/
计算机,深度探索C++对象模型,[美] Stanley B. Lippman,电子工业出版社,2012-1-1,69.00元,9.1,453,https://book.douban.com/subject/10427315/
计算机,大规模Web服务开发技术,伊藤直也、田中慎司,电子工业出版社,2011-7,59.00元,8.1,353,https://book.douban.com/subject/6758780/
计算机,重来,[美] 贾森·弗里德、[丹] 戴维·海涅迈尔·汉森,中信出版社,2010-10,36.00元,8.2,8235,https://book.douban.com/subject/5320866/
计算机,明解C语言,柴田望洋,人民邮电出版社,2013-5,59.00元,9.1,157,https://book.douban.com/subject/23779374/
计算机,"Is Parallel Programming Hard, and, if so, What Can You Do About It?",Paul E. McKenney,,Paul E. McKenney,2011-12-16,9.4,76,https://book.douban.com/subject/6957175/
